area_id,monster_id,skill_id,role,source,relative_path,issue,content_status,style_status,required_action,reason,changes_original_art
area_09,m_jr_yeti,s_mon_jr_yeti,PREVIEW,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/001_m_jr_yeti_주니어_예티/PREVIEW/labeled_preview.png,missing,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_09,m_dark_jr_yeti,s_mon_dark_jr_yeti,RESULT_INFO,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/002_m_dark_jr_yeti_다크_주니어_예티/RESULT_INFO.md,missing,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_09,m_dark_jr_yeti,s_mon_dark_jr_yeti,PREVIEW,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/002_m_dark_jr_yeti_다크_주니어_예티/PREVIEW/labeled_preview.png,missing,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_09,m_hector,s_mon_hector,RESULT_INFO,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/003_m_hector_헥터/RESULT_INFO.md,missing,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_09,m_hector,s_mon_hector,PREVIEW,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/003_m_hector_헥터/PREVIEW/labeled_preview.png,missing,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_09,m_white_fang,s_mon_white_fang,RESULT_INFO,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/004_m_white_fang_화이트팽/RESULT_INFO.md,missing,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_09,m_white_fang,s_mon_white_fang,PREVIEW,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/004_m_white_fang_화이트팽/PREVIEW/labeled_preview.png,missing,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_09,m_snow_witch,s_mon_snow_witch,RESULT_INFO,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/005_m_snow_witch_설산의_마녀/RESULT_INFO.md,missing,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_09,m_snow_witch,s_mon_snow_witch,PREVIEW,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/005_m_snow_witch_설산의_마녀/PREVIEW/labeled_preview.png,missing,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_10,,,MANIFEST,PREVIOUS_MECHANICAL_AUDIT_REUSED,OUTPUT_MANIFEST.csv,"canonical per-file columns missing: area_name, sha256, skill_type, user_art_approval, work_order",NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_10,m_bubble_fish,s_mon_bubble_fish,RESULT_INFO,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/001_m_bubble_fish_버블피쉬/RESULT_INFO.md,missing,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_10,m_bubble_fish,s_mon_bubble_fish,PREVIEW,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/001_m_bubble_fish_버블피쉬/PREVIEW/labeled_preview.png,missing,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_10,m_mask_fish,s_mon_mask_fish,RESULT_INFO,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/002_m_mask_fish_마스크피쉬/RESULT_INFO.md,missing,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_10,m_mask_fish,s_mon_mask_fish,PREVIEW,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/002_m_mask_fish_마스크피쉬/PREVIEW/labeled_preview.png,missing,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_10,m_squid,s_mon_squid,RESULT_INFO,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/003_m_squid_스퀴드/RESULT_INFO.md,missing,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_10,m_squid,s_mon_squid,PREVIEW,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/003_m_squid_스퀴드/PREVIEW/labeled_preview.png,missing,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_10,m_shark,s_mon_shark,RESULT_INFO,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/004_m_shark_샤크/RESULT_INFO.md,missing,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_10,m_shark,s_mon_shark,PREVIEW,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/004_m_shark_샤크/PREVIEW/labeled_preview.png,missing,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_10,m_pianus,s_mon_pianus,RESULT_INFO,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/005_m_pianus_피아누스/RESULT_INFO.md,missing,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_10,m_pianus,s_mon_pianus,PREVIEW,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/005_m_pianus_피아누스/PREVIEW/labeled_preview.png,missing,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_11,,,MANIFEST,PREVIOUS_MECHANICAL_AUDIT_REUSED,OUTPUT_MANIFEST.csv,"canonical per-file columns missing: effect_role, frame_count, frame_index, relative_path, sha256, work_order",NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_11,m_ratz,s_mon_ratz,RESULT_INFO,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/001_m_ratz_라츠/RESULT_INFO.md,missing,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_11,m_ratz,s_mon_ratz,PREVIEW,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/001_m_ratz_라츠/PREVIEW/labeled_preview.png,missing,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_11,m_drumming_bunny,s_mon_drumming_bunny,RESULT_INFO,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/002_m_drumming_bunny_북치는_토끼/RESULT_INFO.md,missing,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_11,m_drumming_bunny,s_mon_drumming_bunny,PREVIEW,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/002_m_drumming_bunny_북치는_토끼/PREVIEW/labeled_preview.png,missing,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_11,m_bloctopus,s_mon_bloctopus,RESULT_INFO,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/003_m_bloctopus_블록퍼스/RESULT_INFO.md,missing,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_11,m_bloctopus,s_mon_bloctopus,PREVIEW,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/003_m_bloctopus_블록퍼스/PREVIEW/labeled_preview.png,missing,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_11,m_king_bloctopus,s_mon_king_bloctopus,RESULT_INFO,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/004_m_king_bloctopus_킹_블록퍼스/RESULT_INFO.md,missing,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_11,m_king_bloctopus,s_mon_king_bloctopus,PREVIEW,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/004_m_king_bloctopus_킹_블록퍼스/PREVIEW/labeled_preview.png,missing,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_11,m_rombot,s_mon_rombot,RESULT_INFO,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/005_m_rombot_롬바드/RESULT_INFO.md,missing,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_11,m_rombot,s_mon_rombot,PREVIEW,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/005_m_rombot_롬바드/PREVIEW/labeled_preview.png,missing,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_12,,,MANIFEST,PREVIOUS_MECHANICAL_AUDIT_REUSED,OUTPUT_MANIFEST.csv,"canonical per-file columns missing: canvas, relative_path, sha256",NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_12,m_toy_trojan,s_mon_toy_trojan,RESULT_INFO,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/002_m_toy_trojan_장난감_목마/RESULT_INFO.md,missing,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_12,m_toy_trojan,s_mon_toy_trojan,PREVIEW,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/002_m_toy_trojan_장난감_목마/PREVIEW/labeled_preview.png,missing,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_12,m_master_robo,s_mon_master_robo,RESULT_INFO,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/003_m_master_robo_마스터_로보/RESULT_INFO.md,missing,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_12,m_master_robo,s_mon_master_robo,PREVIEW,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/003_m_master_robo_마스터_로보/PREVIEW/labeled_preview.png,missing,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_13,,,MANIFEST,PREVIOUS_MECHANICAL_AUDIT_REUSED,OUTPUT_MANIFEST.csv,"canonical per-file columns missing: canvas, effect_role, playback_mode, sha256",NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_13,m_white_sand_rabbit,s_mon_white_sand_rabbit,RESULT_INFO,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/001_m_white_sand_rabbit_흰_모래토끼/RESULT_INFO.md,missing,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_13,m_white_sand_rabbit,s_mon_white_sand_rabbit,PREVIEW,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/001_m_white_sand_rabbit_흰_모래토끼/PREVIEW/labeled_preview.png,missing,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_13,m_scarf_plead,s_mon_scarf_plead,RESULT_INFO,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/002_m_scarf_plead_목도리_프릴드/RESULT_INFO.md,missing,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_13,m_scarf_plead,s_mon_scarf_plead,PREVIEW,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/002_m_scarf_plead_목도리_프릴드/PREVIEW/labeled_preview.png,missing,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_13,m_meercat,s_mon_meercat,RESULT_INFO,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/003_m_meercat_미요캐츠/RESULT_INFO.md,missing,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_13,m_meercat,s_mon_meercat,PREVIEW,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/003_m_meercat_미요캐츠/PREVIEW/labeled_preview.png,missing,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_13,m_sand_dwarf,s_mon_sand_dwarf,RESULT_INFO,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/004_m_sand_dwarf_모래난쟁이/RESULT_INFO.md,missing,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_13,m_sand_dwarf,s_mon_sand_dwarf,PREVIEW,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/004_m_sand_dwarf_모래난쟁이/PREVIEW/labeled_preview.png,missing,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_13,m_deo,s_mon_deo,RESULT_INFO,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/005_m_deo_데우/RESULT_INFO.md,missing,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_13,m_deo,s_mon_deo,PREVIEW,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/005_m_deo_데우/PREVIEW/labeled_preview.png,missing,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_14,,,MANIFEST,PREVIOUS_MECHANICAL_AUDIT_REUSED,OUTPUT_MANIFEST.csv,"canonical per-file columns missing: area_id, area_name, canvas, effect_role, frame_count, frame_index, frame_seconds, playback_mode, production_decision, relative_path, sha256, skill_type, user_art_approval, work_order",NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_14,m_cube_slime,s_mon_cube_slime,ICON,PREVIOUS_MECHANICAL_AUDIT_REUSED,ICON/001_m_cube_slime_s_mon_cube_slime_ICON.png,큐브 슬라임,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_14,m_cube_slime,s_mon_cube_slime,REFERENCE_VFX,PREVIOUS_MECHANICAL_AUDIT_REUSED,REFERENCE/001_m_cube_slime_s_mon_cube_slime_REFERENCE_F00.png,큐브 슬라임,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_14,m_cube_slime,s_mon_cube_slime,REFERENCE_VFX,PREVIOUS_MECHANICAL_AUDIT_REUSED,REFERENCE/001_m_cube_slime_s_mon_cube_slime_REFERENCE_F01.png,큐브 슬라임,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_14,m_cube_slime,s_mon_cube_slime,REFERENCE_VFX,PREVIOUS_MECHANICAL_AUDIT_REUSED,REFERENCE/001_m_cube_slime_s_mon_cube_slime_REFERENCE_F02.png,큐브 슬라임,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_14,m_cube_slime,s_mon_cube_slime,REFERENCE_VFX,PREVIOUS_MECHANICAL_AUDIT_REUSED,REFERENCE/001_m_cube_slime_s_mon_cube_slime_REFERENCE_F03.png,큐브 슬라임,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_14,m_cube_slime,s_mon_cube_slime,REFERENCE_VFX,PREVIOUS_MECHANICAL_AUDIT_REUSED,REFERENCE/001_m_cube_slime_s_mon_cube_slime_REFERENCE_F04.png,큐브 슬라임,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_14,m_cube_slime,s_mon_cube_slime,REFERENCE_VFX,PREVIOUS_MECHANICAL_AUDIT_REUSED,REFERENCE/001_m_cube_slime_s_mon_cube_slime_REFERENCE_F05.png,큐브 슬라임,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_14,m_cube_slime,s_mon_cube_slime,RESULT_INFO,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/001_m_cube_slime_큐브슬라임/RESULT_INFO.md,missing,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_14,m_cube_slime,s_mon_cube_slime,PREVIEW,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/001_m_cube_slime_큐브슬라임/PREVIEW/labeled_preview.png,missing,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_14,m_mithril_mutae,s_mon_mithril_mutae,RESULT_INFO,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/002_m_mithril_mutae_미스릴_뮤테/RESULT_INFO.md,missing,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_14,m_mithril_mutae,s_mon_mithril_mutae,PREVIEW,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/002_m_mithril_mutae_미스릴_뮤테/PREVIEW/labeled_preview.png,missing,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_14,m_homun,s_mon_homun,RESULT_INFO,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/003_m_homun_호문/RESULT_INFO.md,missing,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_14,m_homun,s_mon_homun,PREVIEW,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/003_m_homun_호문/PREVIEW/labeled_preview.png,missing,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_14,m_roid,s_mon_roid,RESULT_INFO,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/004_m_roid_로이드/RESULT_INFO.md,missing,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_14,m_roid,s_mon_roid,PREVIEW,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/004_m_roid_로이드/PREVIEW/labeled_preview.png,missing,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_14,m_chimera,s_mon_chimera,RESULT_INFO,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/005_m_chimera_키메라/RESULT_INFO.md,missing,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_14,m_chimera,s_mon_chimera,PREVIEW,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/005_m_chimera_키메라/PREVIEW/labeled_preview.png,missing,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_15,,,MANIFEST,PREVIOUS_MECHANICAL_AUDIT_REUSED,OUTPUT_MANIFEST.csv,"canonical per-file columns missing: area_id, area_name, effect_role, production_decision, sha256, work_order",NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_15,m_straw_dummy,s_mon_straw_dummy,RESULT_INFO,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/001_m_straw_dummy_수련용_짚인형/RESULT_INFO.md,missing,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_15,m_straw_dummy,s_mon_straw_dummy,PREVIEW,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/001_m_straw_dummy_수련용_짚인형/PREVIEW/labeled_preview.png,missing,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_15,m_wooden_dummy,s_mon_wooden_dummy,RESULT_INFO,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/002_m_wooden_dummy_수련용_나무인형/RESULT_INFO.md,missing,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_15,m_wooden_dummy,s_mon_wooden_dummy,PREVIEW,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/002_m_wooden_dummy_수련용_나무인형/PREVIEW/labeled_preview.png,missing,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_15,m_peach_monkey,s_mon_peach_monkey,RESULT_INFO,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/003_m_peach_monkey_원공/RESULT_INFO.md,missing,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
