area_id,monster_id,skill_id,effect_role,current_use,current_field_or_layer,current_resource,decision,generation_required,approved_reuse,required_file_set,future_target,frame_contract,runtime_use,direction_and_engine_motion,pivot,consolidation_strategy,targeting_range,impact_radius,impact_delay,evidence,unresolved
area_15,m_tae_roon,s_mon_tae_roon,HIT_VFX,false,none,,NO_RUNTIME_ROLE,false,false,none,none,0|n/a|n/a|n/a|n/a,false,n/a,"normalized (0.5,0.5); no autocrop/recenter",n/a,6.6,0.8,0.35,PlayerAttack.ResolveThrowHit; MonsterAttack.ResolveThrowHit; SkillEffect has no hit asset argument,none; no dedicated hit/impact visual field or Spawn call in current common projectile path
area_15,m_tae_roon,s_mon_tae_roon,PERSISTENT_BUFF_VFX,false,none,,NO_RUNTIME_ROLE,false,false,none,none,0|n/a|n/a|n/a|n/a,false,n/a,"normalized (0.5,0.5); no autocrop/recenter",n/a,6.6,0.8,0.35,MonsterAttack defense branch + SkillEffect.PlayCast; no persistent visual entity field,none; defense mechanics may persist but current visual is one-shot CAST only
area_15,m_tae_roon,s_mon_tae_roon,REFERENCE_VFX,false,none,,NO_RUNTIME_ROLE,false,false,none,none,0|n/a|n/a|n/a|n/a,false,n/a,"normalized (0.5,0.5); no autocrop/recenter",n/a,6.6,0.8,0.35,SkillTable visual fields + PlayerAttack/MonsterAttack/SkillEffect code,none
area_16,m_harp,s_mon_harp,ICON,true,icon_ruid,thumbnail://96bd8dd2077844d1a0e5ce6b956d94ef,NEW_ART,true,false,ICON/001_m_harp_s_mon_harp_ICON.png,icon_ruid,1|256x256 RGBA|static|static|static,ui,none,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,n/a,SkillTable.icon_ruid,none
area_16,m_harp,s_mon_harp,CAST_VFX,false,none,,NO_RUNTIME_ROLE,false,false,none,none,0|n/a|n/a|n/a|n/a,false,n/a,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,n/a,SkillTable visual fields + PlayerAttack/MonsterAttack/SkillEffect code,none
area_16,m_harp,s_mon_harp,PROJECTILE,false,none,,NO_RUNTIME_ROLE,false,false,none,none,0|n/a|n/a|n/a|n/a,false,n/a,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,n/a,SkillTable visual fields + PlayerAttack/MonsterAttack/SkillEffect code,none
area_16,m_harp,s_mon_harp,HIT_VFX,false,none,,NO_RUNTIME_ROLE,false,false,none,none,0|n/a|n/a|n/a|n/a,false,n/a,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,n/a,PlayerAttack.ResolveThrowHit; MonsterAttack.ResolveThrowHit; SkillEffect has no hit asset argument,none; no dedicated hit/impact visual field or Spawn call in current common projectile path
area_16,m_harp,s_mon_harp,PERSISTENT_BUFF_VFX,false,none,,NO_RUNTIME_ROLE,false,false,none,none,0|n/a|n/a|n/a|n/a,false,n/a,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,n/a,MonsterAttack defense branch + SkillEffect.PlayCast; no persistent visual entity field,none; defense mechanics may persist but current visual is one-shot CAST only
area_16,m_harp,s_mon_harp,REFERENCE_VFX,input_reference_only,reference source; not runtime field,INPUT design reference,NEW_ART,true,false,REFERENCE/001_m_harp_s_mon_harp_REFERENCE_F00.png..._REFERENCE_F05.png,none,6|256x256 RGBA|0.10|0.6000000000000001|preview-only non-loop,false,preview only; no engine motion/FlipX contract,"normalized (0.5,0.5); no autocrop/recenter",preview/reference only; never auto-import as CAST,n/a,n/a,n/a,passive execution has no PlayCast; V2.2 REFERENCE_VFX scope,none
area_16,m_blood_harp,s_mon_blood_harp,ICON,true,icon_ruid,thumbnail://8c2ec5bf58894061a19479ed7545637b,NEW_ART,true,false,ICON/002_m_blood_harp_s_mon_blood_harp_ICON.png,icon_ruid,1|256x256 RGBA|static|static|static,ui,none,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,n/a,SkillTable.icon_ruid,none
area_16,m_blood_harp,s_mon_blood_harp,CAST_VFX,true,layer_ruids,"L1:1f2bdb3b15a145ea8f3db3fbfb61296b animationclip/clip delay=0s duration=0.68s scale=.95 offset=(0,0)wu drift=(0,0)wu/s; L2:518e72a0592d48b3b3e451be46a4f39e animationclip/clip delay=0.18s duration=0.78s scale=1.05 offset=(0,0)wu drift=(0,0)wu/s",NEW_ART,true,false,CAST/002_m_blood_harp_s_mon_blood_harp_CAST_F00.png..._CAST_F07.png,layer_ruids,8|384x384 RGBA|0.10|0.8|non-loop one-shot,true,SkillEffect applies FlipX for directional attacks; delayed layer samples caster position at SpawnLayer execution; map entity then applies drift,"normalized (0.5,0.5); no autocrop/recenter",COMPOSITE_BAKED_ONE_CLIP: preserve L1..Ln relative delay/offset/drift rhythm inside one accepted local-canvas clip; final layer metadata becomes one primary layer after approval,n/a,n/a,n/a,SkillTable layer/effect fields; SkillEffect.PlayCast/SpawnLayer,none
area_16,m_blood_harp,s_mon_blood_harp,PROJECTILE,false,none,,NO_RUNTIME_ROLE,false,false,none,none,0|n/a|n/a|n/a|n/a,false,n/a,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,n/a,SkillTable visual fields + PlayerAttack/MonsterAttack/SkillEffect code,none
area_16,m_blood_harp,s_mon_blood_harp,HIT_VFX,false,none,,NO_RUNTIME_ROLE,false,false,none,none,0|n/a|n/a|n/a|n/a,false,n/a,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,n/a,PlayerAttack.ResolveThrowHit; MonsterAttack.ResolveThrowHit; SkillEffect has no hit asset argument,none; no dedicated hit/impact visual field or Spawn call in current common projectile path
area_16,m_blood_harp,s_mon_blood_harp,PERSISTENT_BUFF_VFX,false,none,,NO_RUNTIME_ROLE,false,false,none,none,0|n/a|n/a|n/a|n/a,false,n/a,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,n/a,MonsterAttack defense branch + SkillEffect.PlayCast; no persistent visual entity field,none; defense mechanics may persist but current visual is one-shot CAST only
area_16,m_blood_harp,s_mon_blood_harp,REFERENCE_VFX,false,none,,NO_RUNTIME_ROLE,false,false,none,none,0|n/a|n/a|n/a|n/a,false,n/a,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,n/a,SkillTable visual fields + PlayerAttack/MonsterAttack/SkillEffect code,none
area_16,m_blue_wyvern,s_mon_blue_wyvern,ICON,true,icon_ruid,thumbnail://07bc82953fca4677bc00f74680ec337b,NEW_ART,true,false,ICON/003_m_blue_wyvern_s_mon_blue_wyvern_ICON.png,icon_ruid,1|256x256 RGBA|static|static|static,ui,none,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,n/a,SkillTable.icon_ruid,none
area_16,m_blue_wyvern,s_mon_blue_wyvern,CAST_VFX,true,layer_ruids,"L1:01663ed8b2a94562956e8029a79c03b5 animationclip/clip delay=0s duration=0.72s scale=1 offset=(0,0)wu drift=(0,0)wu/s; L2:1215ca4153664cb18a207cddcc5ab22c animationclip/clip delay=0.2s duration=0.82s scale=1.05 offset=(0,0)wu drift=(0,0)wu/s",NEW_ART,true,false,CAST/003_m_blue_wyvern_s_mon_blue_wyvern_CAST_F00.png..._CAST_F07.png,layer_ruids,8|384x384 RGBA|0.10|0.8|non-loop one-shot,true,SkillEffect applies FlipX for directional attacks; delayed layer samples caster position at SpawnLayer execution; map entity then applies drift,"normalized (0.5,0.5); no autocrop/recenter",COMPOSITE_BAKED_ONE_CLIP: preserve L1..Ln relative delay/offset/drift rhythm inside one accepted local-canvas clip; final layer metadata becomes one primary layer after approval,n/a,n/a,n/a,SkillTable layer/effect fields; SkillEffect.PlayCast/SpawnLayer,none
area_16,m_blue_wyvern,s_mon_blue_wyvern,PROJECTILE,false,none,,NO_RUNTIME_ROLE,false,false,none,none,0|n/a|n/a|n/a|n/a,false,n/a,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,n/a,SkillTable visual fields + PlayerAttack/MonsterAttack/SkillEffect code,none
area_16,m_blue_wyvern,s_mon_blue_wyvern,HIT_VFX,false,none,,NO_RUNTIME_ROLE,false,false,none,none,0|n/a|n/a|n/a|n/a,false,n/a,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,n/a,PlayerAttack.ResolveThrowHit; MonsterAttack.ResolveThrowHit; SkillEffect has no hit asset argument,none; no dedicated hit/impact visual field or Spawn call in current common projectile path
area_16,m_blue_wyvern,s_mon_blue_wyvern,PERSISTENT_BUFF_VFX,false,none,,NO_RUNTIME_ROLE,false,false,none,none,0|n/a|n/a|n/a|n/a,false,n/a,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,n/a,MonsterAttack defense branch + SkillEffect.PlayCast; no persistent visual entity field,none; defense mechanics may persist but current visual is one-shot CAST only
area_16,m_blue_wyvern,s_mon_blue_wyvern,REFERENCE_VFX,false,none,,NO_RUNTIME_ROLE,false,false,none,none,0|n/a|n/a|n/a|n/a,false,n/a,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,n/a,SkillTable visual fields + PlayerAttack/MonsterAttack/SkillEffect code,none
area_16,m_dark_wyvern,s_mon_dark_wyvern,ICON,true,icon_ruid,thumbnail://2d932a6e7989426a9856fb5fc2d0e59f,NEW_ART,true,false,ICON/004_m_dark_wyvern_s_mon_dark_wyvern_ICON.png,icon_ruid,1|256x256 RGBA|static|static|static,ui,none,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,n/a,SkillTable.icon_ruid,none
area_16,m_dark_wyvern,s_mon_dark_wyvern,CAST_VFX,false,none,,NO_RUNTIME_ROLE,false,false,none,none,0|n/a|n/a|n/a|n/a,false,n/a,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,n/a,SkillTable visual fields + PlayerAttack/MonsterAttack/SkillEffect code,none
area_16,m_dark_wyvern,s_mon_dark_wyvern,PROJECTILE,false,none,,NO_RUNTIME_ROLE,false,false,none,none,0|n/a|n/a|n/a|n/a,false,n/a,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,n/a,SkillTable visual fields + PlayerAttack/MonsterAttack/SkillEffect code,none
area_16,m_dark_wyvern,s_mon_dark_wyvern,HIT_VFX,false,none,,NO_RUNTIME_ROLE,false,false,none,none,0|n/a|n/a|n/a|n/a,false,n/a,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,n/a,PlayerAttack.ResolveThrowHit; MonsterAttack.ResolveThrowHit; SkillEffect has no hit asset argument,none; no dedicated hit/impact visual field or Spawn call in current common projectile path
area_16,m_dark_wyvern,s_mon_dark_wyvern,PERSISTENT_BUFF_VFX,false,none,,NO_RUNTIME_ROLE,false,false,none,none,0|n/a|n/a|n/a|n/a,false,n/a,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,n/a,MonsterAttack defense branch + SkillEffect.PlayCast; no persistent visual entity field,none; defense mechanics may persist but current visual is one-shot CAST only
area_16,m_dark_wyvern,s_mon_dark_wyvern,REFERENCE_VFX,input_reference_only,reference source; not runtime field,INPUT design reference,NEW_ART,true,false,REFERENCE/004_m_dark_wyvern_s_mon_dark_wyvern_REFERENCE_F00.png..._REFERENCE_F05.png,none,6|256x256 RGBA|0.10|0.6000000000000001|preview-only non-loop,false,preview only; no engine motion/FlipX contract,"normalized (0.5,0.5); no autocrop/recenter",preview/reference only; never auto-import as CAST,n/a,n/a,n/a,passive execution has no PlayCast; V2.2 REFERENCE_VFX scope,none
area_16,m_manon,s_mon_manon,ICON,true,icon_ruid,thumbnail://b8cdd7920392456f99272649c7cb7c2d,NEW_ART,true,false,ICON/005_m_manon_s_mon_manon_ICON.png,icon_ruid,1|256x256 RGBA|static|static|static,ui,none,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,n/a,SkillTable.icon_ruid,none
area_16,m_manon,s_mon_manon,CAST_VFX,true,layer_ruids,"L1:5ac6554c0ea94009bbd9389df0542339 animationclip/clip delay=0s duration=.72s scale=1 offset=(0,0)wu drift=(0,0)wu/s; L2:b6b5849af24a416ab1680a1dced9697f animationclip/clip delay=0.17s duration=.76s scale=1.08 offset=(0,0)wu drift=(0,0)wu/s; L3:128fe611ea9347aab589c5b5d4d8fc5b animationclip/clip delay=0.34s duration=.82s scale=1.16 offset=(0,0)wu drift=(0,0)wu/s",NEW_ART,true,false,CAST/005_m_manon_s_mon_manon_CAST_F00.png..._CAST_F11.png,layer_ruids,12|512x512 RGBA|0.08|0.96|non-loop one-shot,true,SkillEffect applies FlipX for directional attacks; delayed layer samples caster position at SpawnLayer execution; map entity then applies drift,"normalized (0.5,0.5); no autocrop/recenter",COMPOSITE_BAKED_ONE_CLIP: preserve L1..Ln relative delay/offset/drift rhythm inside one accepted local-canvas clip; final layer metadata becomes one primary layer after approval,n/a,n/a,n/a,SkillTable layer/effect fields; SkillEffect.PlayCast/SpawnLayer,none
area_16,m_manon,s_mon_manon,PROJECTILE,false,none,,NO_RUNTIME_ROLE,false,false,none,none,0|n/a|n/a|n/a|n/a,false,n/a,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,n/a,SkillTable visual fields + PlayerAttack/MonsterAttack/SkillEffect code,none
area_16,m_manon,s_mon_manon,HIT_VFX,false,none,,NO_RUNTIME_ROLE,false,false,none,none,0|n/a|n/a|n/a|n/a,false,n/a,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,n/a,PlayerAttack.ResolveThrowHit; MonsterAttack.ResolveThrowHit; SkillEffect has no hit asset argument,none; no dedicated hit/impact visual field or Spawn call in current common projectile path
area_16,m_manon,s_mon_manon,PERSISTENT_BUFF_VFX,false,none,,NO_RUNTIME_ROLE,false,false,none,none,0|n/a|n/a|n/a|n/a,false,n/a,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,n/a,MonsterAttack defense branch + SkillEffect.PlayCast; no persistent visual entity field,none; defense mechanics may persist but current visual is one-shot CAST only
area_16,m_manon,s_mon_manon,REFERENCE_VFX,false,none,,NO_RUNTIME_ROLE,false,false,none,none,0|n/a|n/a|n/a|n/a,false,n/a,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,n/a,SkillTable visual fields + PlayerAttack/MonsterAttack/SkillEffect code,none
area_17,m_memory_monk,s_mon_memory_monk,ICON,true,icon_ruid,thumbnail://36ff7a667243465caef855b4fb7b9f84,NEW_ART,true,false,ICON/001_m_memory_monk_s_mon_memory_monk_ICON.png,icon_ruid,1|256x256 RGBA|static|static|static,ui,none,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,n/a,SkillTable.icon_ruid,none
area_17,m_memory_monk,s_mon_memory_monk,CAST_VFX,false,none,,NO_RUNTIME_ROLE,false,false,none,none,0|n/a|n/a|n/a|n/a,false,n/a,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,n/a,SkillTable visual fields + PlayerAttack/MonsterAttack/SkillEffect code,none
area_17,m_memory_monk,s_mon_memory_monk,PROJECTILE,false,none,,NO_RUNTIME_ROLE,false,false,none,none,0|n/a|n/a|n/a|n/a,false,n/a,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,n/a,SkillTable visual fields + PlayerAttack/MonsterAttack/SkillEffect code,none
area_17,m_memory_monk,s_mon_memory_monk,HIT_VFX,false,none,,NO_RUNTIME_ROLE,false,false,none,none,0|n/a|n/a|n/a|n/a,false,n/a,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,n/a,PlayerAttack.ResolveThrowHit; MonsterAttack.ResolveThrowHit; SkillEffect has no hit asset argument,none; no dedicated hit/impact visual field or Spawn call in current common projectile path
area_17,m_memory_monk,s_mon_memory_monk,PERSISTENT_BUFF_VFX,false,none,,NO_RUNTIME_ROLE,false,false,none,none,0|n/a|n/a|n/a|n/a,false,n/a,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,n/a,MonsterAttack defense branch + SkillEffect.PlayCast; no persistent visual entity field,none; defense mechanics may persist but current visual is one-shot CAST only
area_17,m_memory_monk,s_mon_memory_monk,REFERENCE_VFX,input_reference_only,reference source; not runtime field,INPUT design reference,NEW_ART,true,false,REFERENCE/001_m_memory_monk_s_mon_memory_monk_REFERENCE_F00.png..._REFERENCE_F05.png,none,6|256x256 RGBA|0.10|0.6000000000000001|preview-only non-loop,false,preview only; no engine motion/FlipX contract,"normalized (0.5,0.5); no autocrop/recenter",preview/reference only; never auto-import as CAST,n/a,n/a,n/a,passive execution has no PlayCast; V2.2 REFERENCE_VFX scope,none
area_17,m_memory_monk_trainee,s_mon_memory_monk_trainee,ICON,true,icon_ruid,thumbnail://699e78db5d3a48578388d33dc333258a,NEW_ART,true,false,ICON/002_m_memory_monk_trainee_s_mon_memory_monk_trainee_ICON.png,icon_ruid,1|256x256 RGBA|static|static|static,ui,none,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,n/a,SkillTable.icon_ruid,none
area_17,m_memory_monk_trainee,s_mon_memory_monk_trainee,CAST_VFX,true,layer_ruids,"L1:1ea2d50c388645df9502190ef8092d94 animationclip/clip delay=0s duration=.72s scale=1 offset=(0,0)wu drift=(0,0)wu/s; L2:c25e7243baaf4b21bb70ee10dcd33890 animationclip/clip delay=0.2s duration=.82s scale=1.08 offset=(0,0)wu drift=(0,0)wu/s",NEW_ART,true,false,CAST/002_m_memory_monk_trainee_s_mon_memory_monk_trainee_CAST_F00.png..._CAST_F07.png,layer_ruids,8|384x384 RGBA|0.10|0.8|non-loop one-shot,true,SkillEffect applies FlipX for directional attacks; delayed layer samples caster position at SpawnLayer execution; map entity then applies drift,"normalized (0.5,0.5); no autocrop/recenter",COMPOSITE_BAKED_ONE_CLIP: preserve L1..Ln relative delay/offset/drift rhythm inside one accepted local-canvas clip; final layer metadata becomes one primary layer after approval,n/a,n/a,n/a,SkillTable layer/effect fields; SkillEffect.PlayCast/SpawnLayer,none
area_17,m_memory_monk_trainee,s_mon_memory_monk_trainee,PROJECTILE,false,none,,NO_RUNTIME_ROLE,false,false,none,none,0|n/a|n/a|n/a|n/a,false,n/a,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,n/a,SkillTable visual fields + PlayerAttack/MonsterAttack/SkillEffect code,none
area_17,m_memory_monk_trainee,s_mon_memory_monk_trainee,HIT_VFX,false,none,,NO_RUNTIME_ROLE,false,false,none,none,0|n/a|n/a|n/a|n/a,false,n/a,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,n/a,PlayerAttack.ResolveThrowHit; MonsterAttack.ResolveThrowHit; SkillEffect has no hit asset argument,none; no dedicated hit/impact visual field or Spawn call in current common projectile path
area_17,m_memory_monk_trainee,s_mon_memory_monk_trainee,PERSISTENT_BUFF_VFX,false,none,,NO_RUNTIME_ROLE,false,false,none,none,0|n/a|n/a|n/a|n/a,false,n/a,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,n/a,MonsterAttack defense branch + SkillEffect.PlayCast; no persistent visual entity field,none; defense mechanics may persist but current visual is one-shot CAST only
area_17,m_memory_monk_trainee,s_mon_memory_monk_trainee,REFERENCE_VFX,false,none,,NO_RUNTIME_ROLE,false,false,none,none,0|n/a|n/a|n/a|n/a,false,n/a,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,n/a,SkillTable visual fields + PlayerAttack/MonsterAttack/SkillEffect code,none
area_17,m_memory_guardian,s_mon_memory_guardian,ICON,true,icon_ruid,thumbnail://0b258556de2e401e97014ae48fe96b7a,NEW_ART,true,false,ICON/003_m_memory_guardian_s_mon_memory_guardian_ICON.png,icon_ruid,1|256x256 RGBA|static|static|static,ui,none,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,n/a,SkillTable.icon_ruid,none
area_17,m_memory_guardian,s_mon_memory_guardian,CAST_VFX,false,none,,NO_RUNTIME_ROLE,false,false,none,none,0|n/a|n/a|n/a|n/a,false,n/a,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,n/a,SkillTable visual fields + PlayerAttack/MonsterAttack/SkillEffect code,none
area_17,m_memory_guardian,s_mon_memory_guardian,PROJECTILE,false,none,,NO_RUNTIME_ROLE,false,false,none,none,0|n/a|n/a|n/a|n/a,false,n/a,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,n/a,SkillTable visual fields + PlayerAttack/MonsterAttack/SkillEffect code,none
area_17,m_memory_guardian,s_mon_memory_guardian,HIT_VFX,false,none,,NO_RUNTIME_ROLE,false,false,none,none,0|n/a|n/a|n/a|n/a,false,n/a,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,n/a,PlayerAttack.ResolveThrowHit; MonsterAttack.ResolveThrowHit; SkillEffect has no hit asset argument,none; no dedicated hit/impact visual field or Spawn call in current common projectile path
area_17,m_memory_guardian,s_mon_memory_guardian,PERSISTENT_BUFF_VFX,false,none,,NO_RUNTIME_ROLE,false,false,none,none,0|n/a|n/a|n/a|n/a,false,n/a,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,n/a,MonsterAttack defense branch + SkillEffect.PlayCast; no persistent visual entity field,none; defense mechanics may persist but current visual is one-shot CAST only
area_17,m_memory_guardian,s_mon_memory_guardian,REFERENCE_VFX,input_reference_only,reference source; not runtime field,INPUT design reference,NEW_ART,true,false,REFERENCE/003_m_memory_guardian_s_mon_memory_guardian_REFERENCE_F00.png..._REFERENCE_F05.png,none,6|256x256 RGBA|0.10|0.6000000000000001|preview-only non-loop,false,preview only; no engine motion/FlipX contract,"normalized (0.5,0.5); no autocrop/recenter",preview/reference only; never auto-import as CAST,n/a,n/a,n/a,passive execution has no PlayCast; V2.2 REFERENCE_VFX scope,none
area_17,m_chief_memory_guardian,s_mon_chief_memory_guardian,ICON,true,icon_ruid,thumbnail://de30bc44af34409eb14d46100dc4e48e,NEW_ART,true,false,ICON/004_m_chief_memory_guardian_s_mon_chief_memory_guardian_ICON.png,icon_ruid,1|256x256 RGBA|static|static|static,ui,none,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,n/a,SkillTable.icon_ruid,none
area_17,m_chief_memory_guardian,s_mon_chief_memory_guardian,CAST_VFX,true,layer_ruids,"L1:4147dea424e9475ca1a61773421a3397 animationclip/clip delay=0s duration=.74s scale=1 offset=(0,0)wu drift=(0,0)wu/s; L2:aa3d9ed3c4a3435298afcb494ac7fcac animationclip/clip delay=.22s duration=.86s scale=1.12 offset=(0,0)wu drift=(0,0)wu/s",NEW_ART,true,false,CAST/004_m_chief_memory_guardian_s_mon_chief_memory_guardian_CAST_F00.png..._CAST_F07.png,layer_ruids,8|384x384 RGBA|0.10|0.8|non-loop one-shot,true,SkillEffect applies FlipX for directional attacks; delayed layer samples caster position at SpawnLayer execution; map entity then applies drift,"normalized (0.5,0.5); no autocrop/recenter",COMPOSITE_BAKED_ONE_CLIP: preserve L1..Ln relative delay/offset/drift rhythm inside one accepted local-canvas clip; final layer metadata becomes one primary layer after approval,n/a,n/a,n/a,SkillTable layer/effect fields; SkillEffect.PlayCast/SpawnLayer,none
area_17,m_chief_memory_guardian,s_mon_chief_memory_guardian,PROJECTILE,false,none,,NO_RUNTIME_ROLE,false,false,none,none,0|n/a|n/a|n/a|n/a,false,n/a,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,n/a,SkillTable visual fields + PlayerAttack/MonsterAttack/SkillEffect code,none
area_17,m_chief_memory_guardian,s_mon_chief_memory_guardian,HIT_VFX,false,none,,NO_RUNTIME_ROLE,false,false,none,none,0|n/a|n/a|n/a|n/a,false,n/a,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,n/a,PlayerAttack.ResolveThrowHit; MonsterAttack.ResolveThrowHit; SkillEffect has no hit asset argument,none; no dedicated hit/impact visual field or Spawn call in current common projectile path
area_17,m_chief_memory_guardian,s_mon_chief_memory_guardian,PERSISTENT_BUFF_VFX,false,none,,NO_RUNTIME_ROLE,false,false,none,none,0|n/a|n/a|n/a|n/a,false,n/a,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,n/a,MonsterAttack defense branch + SkillEffect.PlayCast; no persistent visual entity field,none; defense mechanics may persist but current visual is one-shot CAST only
area_17,m_chief_memory_guardian,s_mon_chief_memory_guardian,REFERENCE_VFX,false,none,,NO_RUNTIME_ROLE,false,false,none,none,0|n/a|n/a|n/a|n/a,false,n/a,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,n/a,SkillTable visual fields + PlayerAttack/MonsterAttack/SkillEffect code,none
area_17,m_dodo,s_mon_dodo,ICON,true,icon_ruid,thumbnail://2d63f90f9d464f7192713ad9209e9e63,NEW_ART,true,false,ICON/005_m_dodo_s_mon_dodo_ICON.png,icon_ruid,1|256x256 RGBA|static|static|static,ui,none,"normalized (0.5,0.5); no autocrop/recenter",n/a,7,0.8,0.35,SkillTable.icon_ruid,none
area_17,m_dodo,s_mon_dodo,CAST_VFX,true,layer_ruids,"L1:ee1dc1a6f4e6452b860a43ce291c62a3 animationclip/clip delay=0s duration=.8s scale=1.1 offset=(0,0)wu drift=(0,0)wu/s; L2:cf2fe8e1a8954e7099bd2243cfb908d7 animationclip/clip delay=.22s duration=.92s scale=1.18 offset=(0,0)wu drift=(0,0)wu/s",NEW_ART,true,false,CAST/005_m_dodo_s_mon_dodo_CAST_F00.png..._CAST_F11.png,layer_ruids,12|512x512 RGBA|0.08|0.96|non-loop one-shot,true,SkillEffect applies FlipX for directional attacks; delayed layer samples caster position at SpawnLayer execution; map entity then applies drift,"normalized (0.5,0.5); no autocrop/recenter",COMPOSITE_BAKED_ONE_CLIP: preserve L1..Ln relative delay/offset/drift rhythm inside one accepted local-canvas clip; final layer metadata becomes one primary layer after approval,7,0.8,0.35,SkillTable layer/effect fields; SkillEffect.PlayCast/SpawnLayer,none
area_17,m_dodo,s_mon_dodo,PROJECTILE,true,projectile_ruid,72e16f10f6ec4cf0a1fe3146e73f0856,NEW_ART,true,false,PROJECTILE/005_m_dodo_s_mon_dodo_PROJECTILE_F00.png..._PROJECTILE_F03.png,projectile_ruid,4|512x512 RGBA|0.08|0.32|non-loop complete playback within 0.35s entity lifetime,true,art direction-neutral/local form only; engine translates caster+h to target+h and applies ZRotation; no PROJECTILE FlipX or travel-direction alignment,"normalized (0.5,0.5); no autocrop/recenter",independent from CAST; do not merge,7,0.8,0.35,SkillTable.projectile_ruid; SkillEffect.mlua:149-194; SkillProjectile.mlua:39-81; GameBalance projectile_seconds=0.35,import must author AnimationClip non-loop at 0.08s/frame; Maker runtime not run
area_17,m_dodo,s_mon_dodo,HIT_VFX,false,none,,NO_RUNTIME_ROLE,false,false,none,none,0|n/a|n/a|n/a|n/a,false,n/a,"normalized (0.5,0.5); no autocrop/recenter",n/a,7,0.8,0.35,PlayerAttack.ResolveThrowHit; MonsterAttack.ResolveThrowHit; SkillEffect has no hit asset argument,none; no dedicated hit/impact visual field or Spawn call in current common projectile path
area_17,m_dodo,s_mon_dodo,PERSISTENT_BUFF_VFX,false,none,,NO_RUNTIME_ROLE,false,false,none,none,0|n/a|n/a|n/a|n/a,false,n/a,"normalized (0.5,0.5); no autocrop/recenter",n/a,7,0.8,0.35,MonsterAttack defense branch + SkillEffect.PlayCast; no persistent visual entity field,none; defense mechanics may persist but current visual is one-shot CAST only
area_17,m_dodo,s_mon_dodo,REFERENCE_VFX,false,none,,NO_RUNTIME_ROLE,false,false,none,none,0|n/a|n/a|n/a|n/a,false,n/a,"normalized (0.5,0.5); no autocrop/recenter",n/a,7,0.8,0.35,SkillTable visual fields + PlayerAttack/MonsterAttack/SkillEffect code,none
