area_id,monster_id,skill_id,skill_type,effect_role,current_field,current_layer,current_ruid,decision,new_file_set,target_field,target_layer,attach_to,player_behavior,monster_behavior,delay_seconds,duration_seconds,loop,frame_timing,coordinate_unit,direction,flip_x,scale,pivot,offset,image_internal_vs_engine,source_evidence,notes,generation_required,runtime_use,targeting_range,monster_targeting_range,impact_radius,impact_delay,max_targets,contract_status
area_16,m_manon,s_mon_manon,액티브,CURRENT_CAST_LAYER,layer_ruids,L2,b6b5849af24a416ab1680a1dced9697f,KEEP,none until approved replacement,layer_ruids,L2,map entity spawned at caster position sampled when delayed SpawnLayer executes,current layer recipe,current layer recipe,0.17,.76,false,12 frames × 0.08s; same 512×512 RGBA canvas,runtime offset=world unit; drift=world unit/s; art=pixel canvas; pivot=normalized,engine FlipX by caster/target,SkillEffect.SpawnLayer,1.08,"(0.5,0.5) planned registration pivot; no autocrop/recenter","(0,0) world unit",position sampled at execution; after spawn map entity applies configured drift and does not follow caster,runtime_evidence/RUNTIME_CODE_EVIDENCE.md; ASSET_BINDING_PLAN.md,기존 리소스는 신규 아트 승인·반입 전까지 유지,false,true,n/a,n/a,n/a,n/a,n/a,READY
area_16,m_manon,s_mon_manon,액티브,CURRENT_CAST_LAYER,layer_ruids,L3,128fe611ea9347aab589c5b5d4d8fc5b,KEEP,none until approved replacement,layer_ruids,L3,map entity spawned at caster position sampled when delayed SpawnLayer executes,current layer recipe,current layer recipe,0.34,.82,false,12 frames × 0.08s; same 512×512 RGBA canvas,runtime offset=world unit; drift=world unit/s; art=pixel canvas; pivot=normalized,engine FlipX by caster/target,SkillEffect.SpawnLayer,1.16,"(0.5,0.5) planned registration pivot; no autocrop/recenter","(0,0) world unit",position sampled at execution; after spawn map entity applies configured drift and does not follow caster,runtime_evidence/RUNTIME_CODE_EVIDENCE.md; ASSET_BINDING_PLAN.md,기존 리소스는 신규 아트 승인·반입 전까지 유지,false,true,n/a,n/a,n/a,n/a,n/a,READY
area_16,m_manon,s_mon_manon,액티브,ICON,icon_ruid,UI,thumbnail://b8cdd7920392456f99272649c7cb7c2d,REPLACE_PLANNED,ICON/icon.png 256×256 RGBA,icon_ruid,UI icon,UI,inventory/skill UI,not world VFX,n/a,static,false,12 frames × 0.08s; same 512×512 RGBA canvas,runtime offset=world unit; drift=world unit/s; art=pixel canvas; pivot=normalized,none,false,UI layout controlled,"(0.5,0.5) planned registration pivot; no autocrop/recenter",UI layout controlled,static centered motif,runtime_evidence/RUNTIME_CODE_EVIDENCE.md; ASSET_BINDING_PLAN.md,VFX와 색·질감 언어 일치; 몬스터 원본을 그대로 복사하지 않음,true,ui,n/a,n/a,n/a,n/a,n/a,READY
area_17,m_memory_monk,s_mon_memory_monk,패시브,REFERENCE_VFX,none,none,,REFERENCE_ONLY,VFX/F00... (preview/reference only),none,none,not runtime,inventory ownership applies stat; no CAST,no passive CAST path,n/a,preview only,false,6 frames × 0.10s; same 256×256 RGBA canvas,runtime offset=world unit; drift=world unit/s; art=pixel canvas; pivot=normalized,art reference only,n/a,n/a,"(0.5,0.5) planned registration pivot; no autocrop/recenter",n/a,reference animation only; never auto-import,runtime_evidence/RUNTIME_CODE_EVIDENCE.md; ASSET_BINDING_PLAN.md,현행 런타임 VFX 없음,true,false,n/a,n/a,n/a,n/a,n/a,READY
area_17,m_memory_monk,s_mon_memory_monk,패시브,ICON,icon_ruid,UI,thumbnail://36ff7a667243465caef855b4fb7b9f84,REPLACE_PLANNED,ICON/icon.png 256×256 RGBA,icon_ruid,UI icon,UI,inventory/skill UI,not world VFX,n/a,static,false,6 frames × 0.10s; same 256×256 RGBA canvas,runtime offset=world unit; drift=world unit/s; art=pixel canvas; pivot=normalized,none,false,UI layout controlled,"(0.5,0.5) planned registration pivot; no autocrop/recenter",UI layout controlled,static centered motif,runtime_evidence/RUNTIME_CODE_EVIDENCE.md; ASSET_BINDING_PLAN.md,VFX와 색·질감 언어 일치; 몬스터 원본을 그대로 복사하지 않음,true,ui,n/a,n/a,n/a,n/a,n/a,READY
area_17,m_memory_monk_trainee,s_mon_memory_monk_trainee,액티브,CAST_VFX,layer_ruids,visual stack L1..L2,1ea2d50c388645df9502190ef8092d94|c25e7243baaf4b21bb70ee10dcd33890,REPLACE_PLANNED,VFX/F00... -> accepted AnimationClip,layer_ruids,replace visual stack as one accepted primary clip; do not duplicate across old layers automatically,caster at PlayCast time,"플레이어: 즉시 시전자 중심 원형 피해 판정 후 CAST. 몬스터: 축소 반경의 시전자 중심 원형 판정이 실제 명중한 경우에만 CAST. CAST는 시전자 원점+h, 좌측 대상/시선이면 FlipX. L1 1ea2d50c388645df9502190ef8092d94 animationclip/clip delay=0s duration=.72s scale=1 offset=(0,0)wu drift=(0,0)wu/s; L2 c25e7243baaf4b21bb70ee10dcd33890 animationclip/clip delay=0.2s duration=.82s scale=1.08 offset=(0,0)wu drift=(0,0)wu/s","플레이어: 즉시 시전자 중심 원형 피해 판정 후 CAST. 몬스터: 축소 반경의 시전자 중심 원형 판정이 실제 명중한 경우에만 CAST. CAST는 시전자 원점+h, 좌측 대상/시선이면 FlipX. L1 1ea2d50c388645df9502190ef8092d94 animationclip/clip delay=0s duration=.72s scale=1 offset=(0,0)wu drift=(0,0)wu/s; L2 c25e7243baaf4b21bb70ee10dcd33890 animationclip/clip delay=0.2s duration=.82s scale=1.08 offset=(0,0)wu drift=(0,0)wu/s",0 planned primary clip,0.80,false,8 frames × 0.10s; same 384×384 RGBA canvas,runtime offset=world unit; drift=world unit/s; art=pixel canvas; pivot=normalized,right-authored; role contract controls use,defense=false; attack based on player look/monster hit target,UNRESOLVED_IMPORT_PREVIEW,"(0.5,0.5) planned registration pivot; no autocrop/recenter",preserve current gameplay origin; final visual offset unresolved until labeled preview,"local build-up/impact only; layer drift, dash, projectile translation remain engine-owned",runtime_evidence/RUNTIME_CODE_EVIDENCE.md; ASSET_BINDING_PLAN.md,old layers remain KEEP until art approval; exact final scale/offset is not invented in INPUT,true,true,n/a,n/a,n/a,n/a,n/a,READY
area_17,m_memory_monk_trainee,s_mon_memory_monk_trainee,액티브,CURRENT_CAST_LAYER,layer_ruids,L1,1ea2d50c388645df9502190ef8092d94,KEEP,none until approved replacement,layer_ruids,L1,caster,current layer recipe,current layer recipe,0,.72,false,8 frames × 0.10s; same 384×384 RGBA canvas,runtime offset=world unit; drift=world unit/s; art=pixel canvas; pivot=normalized,engine FlipX by caster/target,SkillEffect.SpawnLayer,1,"(0.5,0.5) planned registration pivot; no autocrop/recenter","(0,0) world unit","engine drift (0,0) world unit/s",runtime_evidence/RUNTIME_CODE_EVIDENCE.md; ASSET_BINDING_PLAN.md,기존 리소스는 신규 아트 승인·반입 전까지 유지,false,true,n/a,n/a,n/a,n/a,n/a,READY
area_17,m_memory_monk_trainee,s_mon_memory_monk_trainee,액티브,CURRENT_CAST_LAYER,layer_ruids,L2,c25e7243baaf4b21bb70ee10dcd33890,KEEP,none until approved replacement,layer_ruids,L2,map entity spawned at caster position sampled when delayed SpawnLayer executes,current layer recipe,current layer recipe,0.2,.82,false,8 frames × 0.10s; same 384×384 RGBA canvas,runtime offset=world unit; drift=world unit/s; art=pixel canvas; pivot=normalized,engine FlipX by caster/target,SkillEffect.SpawnLayer,1.08,"(0.5,0.5) planned registration pivot; no autocrop/recenter","(0,0) world unit",position sampled at execution; after spawn map entity applies configured drift and does not follow caster,runtime_evidence/RUNTIME_CODE_EVIDENCE.md; ASSET_BINDING_PLAN.md,기존 리소스는 신규 아트 승인·반입 전까지 유지,false,true,n/a,n/a,n/a,n/a,n/a,READY
area_17,m_memory_monk_trainee,s_mon_memory_monk_trainee,액티브,ICON,icon_ruid,UI,thumbnail://699e78db5d3a48578388d33dc333258a,REPLACE_PLANNED,ICON/icon.png 256×256 RGBA,icon_ruid,UI icon,UI,inventory/skill UI,not world VFX,n/a,static,false,8 frames × 0.10s; same 384×384 RGBA canvas,runtime offset=world unit; drift=world unit/s; art=pixel canvas; pivot=normalized,none,false,UI layout controlled,"(0.5,0.5) planned registration pivot; no autocrop/recenter",UI layout controlled,static centered motif,runtime_evidence/RUNTIME_CODE_EVIDENCE.md; ASSET_BINDING_PLAN.md,VFX와 색·질감 언어 일치; 몬스터 원본을 그대로 복사하지 않음,true,ui,n/a,n/a,n/a,n/a,n/a,READY
area_17,m_memory_guardian,s_mon_memory_guardian,패시브,REFERENCE_VFX,none,none,,REFERENCE_ONLY,VFX/F00... (preview/reference only),none,none,not runtime,inventory ownership applies stat; no CAST,no passive CAST path,n/a,preview only,false,6 frames × 0.10s; same 256×256 RGBA canvas,runtime offset=world unit; drift=world unit/s; art=pixel canvas; pivot=normalized,art reference only,n/a,n/a,"(0.5,0.5) planned registration pivot; no autocrop/recenter",n/a,reference animation only; never auto-import,runtime_evidence/RUNTIME_CODE_EVIDENCE.md; ASSET_BINDING_PLAN.md,현행 런타임 VFX 없음,true,false,n/a,n/a,n/a,n/a,n/a,READY
area_17,m_memory_guardian,s_mon_memory_guardian,패시브,ICON,icon_ruid,UI,thumbnail://0b258556de2e401e97014ae48fe96b7a,REPLACE_PLANNED,ICON/icon.png 256×256 RGBA,icon_ruid,UI icon,UI,inventory/skill UI,not world VFX,n/a,static,false,6 frames × 0.10s; same 256×256 RGBA canvas,runtime offset=world unit; drift=world unit/s; art=pixel canvas; pivot=normalized,none,false,UI layout controlled,"(0.5,0.5) planned registration pivot; no autocrop/recenter",UI layout controlled,static centered motif,runtime_evidence/RUNTIME_CODE_EVIDENCE.md; ASSET_BINDING_PLAN.md,VFX와 색·질감 언어 일치; 몬스터 원본을 그대로 복사하지 않음,true,ui,n/a,n/a,n/a,n/a,n/a,READY
area_17,m_chief_memory_guardian,s_mon_chief_memory_guardian,액티브,CAST_VFX,layer_ruids,visual stack L1..L2,4147dea424e9475ca1a61773421a3397|aa3d9ed3c4a3435298afcb494ac7fcac,REPLACE_PLANNED,VFX/F00... -> accepted AnimationClip,layer_ruids,replace visual stack as one accepted primary clip; do not duplicate across old layers automatically,caster at PlayCast time,"플레이어: 즉시 시전자 중심 원형 피해 판정 후 CAST. 몬스터: 축소 반경의 시전자 중심 원형 판정이 실제 명중한 경우에만 CAST. CAST는 시전자 원점+h, 좌측 대상/시선이면 FlipX. L1 4147dea424e9475ca1a61773421a3397 animationclip/clip delay=0s duration=.74s scale=1 offset=(0,0)wu drift=(0,0)wu/s; L2 aa3d9ed3c4a3435298afcb494ac7fcac animationclip/clip delay=.22s duration=.86s scale=1.12 offset=(0,0)wu drift=(0,0)wu/s","플레이어: 즉시 시전자 중심 원형 피해 판정 후 CAST. 몬스터: 축소 반경의 시전자 중심 원형 판정이 실제 명중한 경우에만 CAST. CAST는 시전자 원점+h, 좌측 대상/시선이면 FlipX. L1 4147dea424e9475ca1a61773421a3397 animationclip/clip delay=0s duration=.74s scale=1 offset=(0,0)wu drift=(0,0)wu/s; L2 aa3d9ed3c4a3435298afcb494ac7fcac animationclip/clip delay=.22s duration=.86s scale=1.12 offset=(0,0)wu drift=(0,0)wu/s",0 planned primary clip,0.80,false,8 frames × 0.10s; same 384×384 RGBA canvas,runtime offset=world unit; drift=world unit/s; art=pixel canvas; pivot=normalized,right-authored; role contract controls use,defense=false; attack based on player look/monster hit target,UNRESOLVED_IMPORT_PREVIEW,"(0.5,0.5) planned registration pivot; no autocrop/recenter",preserve current gameplay origin; final visual offset unresolved until labeled preview,"local build-up/impact only; layer drift, dash, projectile translation remain engine-owned",runtime_evidence/RUNTIME_CODE_EVIDENCE.md; ASSET_BINDING_PLAN.md,old layers remain KEEP until art approval; exact final scale/offset is not invented in INPUT,true,true,n/a,n/a,n/a,n/a,n/a,READY
area_17,m_chief_memory_guardian,s_mon_chief_memory_guardian,액티브,CURRENT_CAST_LAYER,layer_ruids,L1,4147dea424e9475ca1a61773421a3397,KEEP,none until approved replacement,layer_ruids,L1,caster,current layer recipe,current layer recipe,0,.74,false,8 frames × 0.10s; same 384×384 RGBA canvas,runtime offset=world unit; drift=world unit/s; art=pixel canvas; pivot=normalized,engine FlipX by caster/target,SkillEffect.SpawnLayer,1,"(0.5,0.5) planned registration pivot; no autocrop/recenter","(0,0) world unit","engine drift (0,0) world unit/s",runtime_evidence/RUNTIME_CODE_EVIDENCE.md; ASSET_BINDING_PLAN.md,기존 리소스는 신규 아트 승인·반입 전까지 유지,false,true,n/a,n/a,n/a,n/a,n/a,READY
area_17,m_chief_memory_guardian,s_mon_chief_memory_guardian,액티브,CURRENT_CAST_LAYER,layer_ruids,L2,aa3d9ed3c4a3435298afcb494ac7fcac,KEEP,none until approved replacement,layer_ruids,L2,map entity spawned at caster position sampled when delayed SpawnLayer executes,current layer recipe,current layer recipe,.22,.86,false,8 frames × 0.10s; same 384×384 RGBA canvas,runtime offset=world unit; drift=world unit/s; art=pixel canvas; pivot=normalized,engine FlipX by caster/target,SkillEffect.SpawnLayer,1.12,"(0.5,0.5) planned registration pivot; no autocrop/recenter","(0,0) world unit",position sampled at execution; after spawn map entity applies configured drift and does not follow caster,runtime_evidence/RUNTIME_CODE_EVIDENCE.md; ASSET_BINDING_PLAN.md,기존 리소스는 신규 아트 승인·반입 전까지 유지,false,true,n/a,n/a,n/a,n/a,n/a,READY
area_17,m_chief_memory_guardian,s_mon_chief_memory_guardian,액티브,ICON,icon_ruid,UI,thumbnail://de30bc44af34409eb14d46100dc4e48e,REPLACE_PLANNED,ICON/icon.png 256×256 RGBA,icon_ruid,UI icon,UI,inventory/skill UI,not world VFX,n/a,static,false,8 frames × 0.10s; same 384×384 RGBA canvas,runtime offset=world unit; drift=world unit/s; art=pixel canvas; pivot=normalized,none,false,UI layout controlled,"(0.5,0.5) planned registration pivot; no autocrop/recenter",UI layout controlled,static centered motif,runtime_evidence/RUNTIME_CODE_EVIDENCE.md; ASSET_BINDING_PLAN.md,VFX와 색·질감 언어 일치; 몬스터 원본을 그대로 복사하지 않음,true,ui,n/a,n/a,n/a,n/a,n/a,READY
area_17,m_dodo,s_mon_dodo,액티브,CAST_VFX,layer_ruids,visual stack L1..L2,ee1dc1a6f4e6452b860a43ce291c62a3|cf2fe8e1a8954e7099bd2243cfb908d7,REPLACE_PLANNED,VFX/F00... -> accepted AnimationClip,layer_ruids,replace visual stack as one accepted primary clip; do not duplicate across old layers automatically,caster at PlayCast time,"CAST는 시전자 원점+h에서 재생하고 projectile_ruid 72e16f10f6ec4cf0a1fe3146e73f0856는 엔진이 목표까지 0.35초 이동·회전. 피해는 도착 타이머 뒤 착탄점에서 판정. L1 ee1dc1a6f4e6452b860a43ce291c62a3 animationclip/clip delay=0s duration=.8s scale=1.1 offset=(0,0)wu drift=(0,0)wu/s; L2 cf2fe8e1a8954e7099bd2243cfb908d7 animationclip/clip delay=.22s duration=.92s scale=1.18 offset=(0,0)wu drift=(0,0)wu/s","CAST는 시전자 원점+h에서 재생하고 projectile_ruid 72e16f10f6ec4cf0a1fe3146e73f0856는 엔진이 목표까지 0.35초 이동·회전. 피해는 도착 타이머 뒤 착탄점에서 판정. L1 ee1dc1a6f4e6452b860a43ce291c62a3 animationclip/clip delay=0s duration=.8s scale=1.1 offset=(0,0)wu drift=(0,0)wu/s; L2 cf2fe8e1a8954e7099bd2243cfb908d7 animationclip/clip delay=.22s duration=.92s scale=1.18 offset=(0,0)wu drift=(0,0)wu/s",0 planned primary clip,0.96,false,12 frames × 0.08s; same 512×512 RGBA canvas,runtime offset=world unit; drift=world unit/s; art=pixel canvas; pivot=normalized,right-authored; role contract controls use,defense=false; attack based on player look/monster hit target,UNRESOLVED_IMPORT_PREVIEW,"(0.5,0.5) planned registration pivot; no autocrop/recenter",preserve current gameplay origin; final visual offset unresolved until labeled preview,"local build-up/impact only; layer drift, dash, projectile translation remain engine-owned",runtime_evidence/RUNTIME_CODE_EVIDENCE.md; ASSET_BINDING_PLAN.md,old layers remain KEEP until art approval; exact final scale/offset is not invented in INPUT,true,true,7,4.6690000000000005,0.8,0.35,unlimited,READY
area_17,m_dodo,s_mon_dodo,액티브,CURRENT_CAST_LAYER,layer_ruids,L1,ee1dc1a6f4e6452b860a43ce291c62a3,KEEP,none until approved replacement,layer_ruids,L1,caster,current layer recipe,current layer recipe,0,.8,false,12 frames × 0.08s; same 512×512 RGBA canvas,runtime offset=world unit; drift=world unit/s; art=pixel canvas; pivot=normalized,engine FlipX by caster/target,SkillEffect.SpawnLayer,1.1,"(0.5,0.5) planned registration pivot; no autocrop/recenter","(0,0) world unit","engine drift (0,0) world unit/s",runtime_evidence/RUNTIME_CODE_EVIDENCE.md; ASSET_BINDING_PLAN.md,기존 리소스는 신규 아트 승인·반입 전까지 유지,false,true,7,4.6690000000000005,0.8,0.35,unlimited,READY
area_17,m_dodo,s_mon_dodo,액티브,CURRENT_CAST_LAYER,layer_ruids,L2,cf2fe8e1a8954e7099bd2243cfb908d7,KEEP,none until approved replacement,layer_ruids,L2,map entity spawned at caster position sampled when delayed SpawnLayer executes,current layer recipe,current layer recipe,.22,.92,false,12 frames × 0.08s; same 512×512 RGBA canvas,runtime offset=world unit; drift=world unit/s; art=pixel canvas; pivot=normalized,engine FlipX by caster/target,SkillEffect.SpawnLayer,1.18,"(0.5,0.5) planned registration pivot; no autocrop/recenter","(0,0) world unit",position sampled at execution; after spawn map entity applies configured drift and does not follow caster,runtime_evidence/RUNTIME_CODE_EVIDENCE.md; ASSET_BINDING_PLAN.md,기존 리소스는 신규 아트 승인·반입 전까지 유지,false,true,7,4.6690000000000005,0.8,0.35,unlimited,READY
area_17,m_dodo,s_mon_dodo,액티브,PROJECTILE,projectile_ruid,moving entity sprite,72e16f10f6ec4cf0a1fe3146e73f0856,KEEP,none in required V2.1 scope,projectile_ruid,SkillProjectile SpriteRenderer,moving projectile entity,engine travel then arrival hit,engine travel then arrival hit,0,0.35,false,12 frames × 0.08s; same 512×512 RGBA canvas,runtime offset=world unit; drift=world unit/s; art=pixel canvas; pivot=normalized,engine translation + ZRotation only,none in actual PROJECTILE path,current,"(0.5,0.5) planned registration pivot; no autocrop/recenter",caster/target + skill_effect_height,engine owns translation/spin; existing projectile art retained,runtime_evidence/RUNTIME_CODE_EVIDENCE.md; ASSET_BINDING_PLAN.md,KEEP: existing projectile art remains outside required V2.2 generation scope; additional approval required to replace,false,true,7,4.6690000000000005,0.8,0.35,unlimited,READY
area_17,m_dodo,s_mon_dodo,액티브,ICON,icon_ruid,UI,thumbnail://2d63f90f9d464f7192713ad9209e9e63,REPLACE_PLANNED,ICON/icon.png 256×256 RGBA,icon_ruid,UI icon,UI,inventory/skill UI,not world VFX,n/a,static,false,12 frames × 0.08s; same 512×512 RGBA canvas,runtime offset=world unit; drift=world unit/s; art=pixel canvas; pivot=normalized,none,false,UI layout controlled,"(0.5,0.5) planned registration pivot; no autocrop/recenter",UI layout controlled,static centered motif,runtime_evidence/RUNTIME_CODE_EVIDENCE.md; ASSET_BINDING_PLAN.md,VFX와 색·질감 언어 일치; 몬스터 원본을 그대로 복사하지 않음,true,ui,7,4.6690000000000005,0.8,0.35,unlimited,READY
area_18,m_mateon,s_mon_mateon,액티브,CAST_VFX,layer_ruids,visual stack L1..L2,70f170cb7f644da28dc93915a8e70dd9|e9d2e8cba2aa4245ae29cfb516746a04,REPLACE_PLANNED,VFX/F00... -> accepted AnimationClip,layer_ruids,replace visual stack as one accepted primary clip; do not duplicate across old layers automatically,caster at PlayCast time,"CAST는 시전자 원점+h에서 재생하고 projectile_ruid 22db356cc60940089b7f5d592c7d5813는 엔진이 목표까지 0.35초 이동·회전. 피해는 도착 타이머 뒤 착탄점에서 판정. L1 70f170cb7f644da28dc93915a8e70dd9 animationclip/clip delay=0s duration=.65s scale=1 offset=(0,0)wu drift=(0,0)wu/s; L2 e9d2e8cba2aa4245ae29cfb516746a04 animationclip/clip delay=.2s duration=.78s scale=1.08 offset=(0,0)wu drift=(0,0)wu/s","CAST는 시전자 원점+h에서 재생하고 projectile_ruid 22db356cc60940089b7f5d592c7d5813는 엔진이 목표까지 0.35초 이동·회전. 피해는 도착 타이머 뒤 착탄점에서 판정. L1 70f170cb7f644da28dc93915a8e70dd9 animationclip/clip delay=0s duration=.65s scale=1 offset=(0,0)wu drift=(0,0)wu/s; L2 e9d2e8cba2aa4245ae29cfb516746a04 animationclip/clip delay=.2s duration=.78s scale=1.08 offset=(0,0)wu drift=(0,0)wu/s",0 planned primary clip,0.80,false,8 frames × 0.10s; same 384×384 RGBA canvas,runtime offset=world unit; drift=world unit/s; art=pixel canvas; pivot=normalized,right-authored; role contract controls use,defense=false; attack based on player look/monster hit target,UNRESOLVED_IMPORT_PREVIEW,"(0.5,0.5) planned registration pivot; no autocrop/recenter",preserve current gameplay origin; final visual offset unresolved until labeled preview,"local build-up/impact only; layer drift, dash, projectile translation remain engine-owned",runtime_evidence/RUNTIME_CODE_EVIDENCE.md; ASSET_BINDING_PLAN.md,old layers remain KEEP until art approval; exact final scale/offset is not invented in INPUT,true,true,7.4,4.9358,0.8,0.35,1,READY
area_18,m_mateon,s_mon_mateon,액티브,CURRENT_CAST_LAYER,layer_ruids,L1,70f170cb7f644da28dc93915a8e70dd9,KEEP,none until approved replacement,layer_ruids,L1,caster,current layer recipe,current layer recipe,0,.65,false,8 frames × 0.10s; same 384×384 RGBA canvas,runtime offset=world unit; drift=world unit/s; art=pixel canvas; pivot=normalized,engine FlipX by caster/target,SkillEffect.SpawnLayer,1,"(0.5,0.5) planned registration pivot; no autocrop/recenter","(0,0) world unit","engine drift (0,0) world unit/s",runtime_evidence/RUNTIME_CODE_EVIDENCE.md; ASSET_BINDING_PLAN.md,기존 리소스는 신규 아트 승인·반입 전까지 유지,false,true,7.4,4.9358,0.8,0.35,1,READY
area_18,m_mateon,s_mon_mateon,액티브,CURRENT_CAST_LAYER,layer_ruids,L2,e9d2e8cba2aa4245ae29cfb516746a04,KEEP,none until approved replacement,layer_ruids,L2,map entity spawned at caster position sampled when delayed SpawnLayer executes,current layer recipe,current layer recipe,.2,.78,false,8 frames × 0.10s; same 384×384 RGBA canvas,runtime offset=world unit; drift=world unit/s; art=pixel canvas; pivot=normalized,engine FlipX by caster/target,SkillEffect.SpawnLayer,1.08,"(0.5,0.5) planned registration pivot; no autocrop/recenter","(0,0) world unit",position sampled at execution; after spawn map entity applies configured drift and does not follow caster,runtime_evidence/RUNTIME_CODE_EVIDENCE.md; ASSET_BINDING_PLAN.md,기존 리소스는 신규 아트 승인·반입 전까지 유지,false,true,7.4,4.9358,0.8,0.35,1,READY
area_18,m_mateon,s_mon_mateon,액티브,PROJECTILE,projectile_ruid,moving entity sprite,22db356cc60940089b7f5d592c7d5813,KEEP,none in required V2.1 scope,projectile_ruid,SkillProjectile SpriteRenderer,moving projectile entity,engine travel then arrival hit,engine travel then arrival hit,0,0.35,false,8 frames × 0.10s; same 384×384 RGBA canvas,runtime offset=world unit; drift=world unit/s; art=pixel canvas; pivot=normalized,engine translation + ZRotation only,none in actual PROJECTILE path,current,"(0.5,0.5) planned registration pivot; no autocrop/recenter",caster/target + skill_effect_height,engine owns translation/spin; existing projectile art retained,runtime_evidence/RUNTIME_CODE_EVIDENCE.md; ASSET_BINDING_PLAN.md,KEEP: existing projectile art remains outside required V2.2 generation scope; additional approval required to replace,false,true,7.4,4.9358,0.8,0.35,1,READY
area_18,m_mateon,s_mon_mateon,액티브,ICON,icon_ruid,UI,thumbnail://53043af9433844258a090f3b231ce39f,REPLACE_PLANNED,ICON/icon.png 256×256 RGBA,icon_ruid,UI icon,UI,inventory/skill UI,not world VFX,n/a,static,false,8 frames × 0.10s; same 384×384 RGBA canvas,runtime offset=world unit; drift=world unit/s; art=pixel canvas; pivot=normalized,none,false,UI layout controlled,"(0.5,0.5) planned registration pivot; no autocrop/recenter",UI layout controlled,static centered motif,runtime_evidence/RUNTIME_CODE_EVIDENCE.md; ASSET_BINDING_PLAN.md,VFX와 색·질감 언어 일치; 몬스터 원본을 그대로 복사하지 않음,true,ui,7.4,4.9358,0.8,0.35,1,READY
area_18,m_plateon,s_mon_plateon,패시브,REFERENCE_VFX,none,none,,REFERENCE_ONLY,VFX/F00... (preview/reference only),none,none,not runtime,inventory ownership applies stat; no CAST,no passive CAST path,n/a,preview only,false,6 frames × 0.10s; same 256×256 RGBA canvas,runtime offset=world unit; drift=world unit/s; art=pixel canvas; pivot=normalized,art reference only,n/a,n/a,"(0.5,0.5) planned registration pivot; no autocrop/recenter",n/a,reference animation only; never auto-import,runtime_evidence/RUNTIME_CODE_EVIDENCE.md; ASSET_BINDING_PLAN.md,현행 런타임 VFX 없음,true,false,n/a,n/a,n/a,n/a,n/a,READY
area_18,m_plateon,s_mon_plateon,패시브,ICON,icon_ruid,UI,thumbnail://e03cf5ce06784947b45ce95afb70927c,REPLACE_PLANNED,ICON/icon.png 256×256 RGBA,icon_ruid,UI icon,UI,inventory/skill UI,not world VFX,n/a,static,false,6 frames × 0.10s; same 256×256 RGBA canvas,runtime offset=world unit; drift=world unit/s; art=pixel canvas; pivot=normalized,none,false,UI layout controlled,"(0.5,0.5) planned registration pivot; no autocrop/recenter",UI layout controlled,static centered motif,runtime_evidence/RUNTIME_CODE_EVIDENCE.md; ASSET_BINDING_PLAN.md,VFX와 색·질감 언어 일치; 몬스터 원본을 그대로 복사하지 않음,true,ui,n/a,n/a,n/a,n/a,n/a,READY
area_18,m_mecateon,s_mon_mecateon,액티브,CAST_VFX,layer_ruids,visual stack L1..L2,50eff4b9b8064efa8db5246e7a912c4d|1fe5c891382642d3aa35a89414f43fce,REPLACE_PLANNED,VFX/F00... -> accepted AnimationClip,layer_ruids,replace visual stack as one accepted primary clip; do not duplicate across old layers automatically,caster at PlayCast time,"플레이어: 즉시 시전자 중심 원형 피해 판정 후 CAST. 몬스터: 축소 반경의 시전자 중심 원형 판정이 실제 명중한 경우에만 CAST. CAST는 시전자 원점+h, 좌측 대상/시선이면 FlipX. L1 50eff4b9b8064efa8db5246e7a912c4d animationclip/clip delay=0s duration=.72s scale=1 offset=(0,0)wu drift=(0,0)wu/s; L2 1fe5c891382642d3aa35a89414f43fce animationclip/clip delay=.2s duration=.84s scale=1.12 offset=(0,0)wu drift=(0,0)wu/s","플레이어: 즉시 시전자 중심 원형 피해 판정 후 CAST. 몬스터: 축소 반경의 시전자 중심 원형 판정이 실제 명중한 경우에만 CAST. CAST는 시전자 원점+h, 좌측 대상/시선이면 FlipX. L1 50eff4b9b8064efa8db5246e7a912c4d animationclip/clip delay=0s duration=.72s scale=1 offset=(0,0)wu drift=(0,0)wu/s; L2 1fe5c891382642d3aa35a89414f43fce animationclip/clip delay=.2s duration=.84s scale=1.12 offset=(0,0)wu drift=(0,0)wu/s",0 planned primary clip,0.80,false,8 frames × 0.10s; same 384×384 RGBA canvas,runtime offset=world unit; drift=world unit/s; art=pixel canvas; pivot=normalized,right-authored; role contract controls use,defense=false; attack based on player look/monster hit target,UNRESOLVED_IMPORT_PREVIEW,"(0.5,0.5) planned registration pivot; no autocrop/recenter",preserve current gameplay origin; final visual offset unresolved until labeled preview,"local build-up/impact only; layer drift, dash, projectile translation remain engine-owned",runtime_evidence/RUNTIME_CODE_EVIDENCE.md; ASSET_BINDING_PLAN.md,old layers remain KEEP until art approval; exact final scale/offset is not invented in INPUT,true,true,n/a,n/a,n/a,n/a,n/a,READY
